Wed May 26 14:00:39 2021,>696,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:40 2021,>697,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:41 2021,>698,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:42 2021,>699,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:43 2021,>700,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:44 2021,>701,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:45 2021,>702,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:46 2021,>703,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:47 2021,>704,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:48 2021,>705,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:49 2021,>706,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:50 2021,>707,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:51 2021,>708,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:52 2021,>709,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:53 2021,>710,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:54 2021,>711,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:55 2021,>712,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:56 2021,>713,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:57 2021,>714,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:58 2021,>715,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:59 2021,>716,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:00 2021,>717,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:01 2021,>718,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:02 2021,>719,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:03 2021,>720,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:04 2021,>721,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:05 2021,>722,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:06 2021,>723,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:07 2021,>724,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:08 2021,>725,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:09 2021,>726,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:10 2021,>727,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:11 2021,>728,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:12 2021,>729,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:13 2021,>730,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:14 2021,>731,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:15 2021,>732,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:16 2021,>733,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:17 2021,>734,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:18 2021,>735,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:19 2021,>736,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:20 2021,>737,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:21 2021,>738,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:22 2021,>739,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:23 2021,>740,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:24 2021,>741,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:25 2021,>742,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:26 2021,>743,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:27 2021,>744,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:28 2021,>745,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:29 2021,>746,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:30 2021,>747,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:31 2021,>748,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:32 2021,>749,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:33 2021,>750,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:34 2021,>751,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:35 2021,>752,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:36 2021,>753,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:37 2021,>754,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:38 2021,>755,50100,1,00051,T,_NV,FMS1NSNS,00051,
